대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리,이용시간
Dec-19,155,155. 가좌역1 번출구 뒤,정기,F,AGE_003,20,651.22,6.13,26290,360
Dec-19,155,155. 가좌역1 번출구 뒤,정기,F,AGE_004,14,541,5.35,23020,166
Dec-19,155,155. 가좌역1 번출구 뒤,정기,F,AGE_005,27,998.09,10.3,44490,261
Dec-19,155,155. 가좌역1 번출구 뒤,정기,M,AGE_002,129,9362.46,75.16,323770,1851
Dec-19,155,155. 가좌역1 번출구 뒤,정기,M,AGE_003,73,5569.75,48.32,208250,1066
Dec-19,155,155. 가좌역1 번출구 뒤,정기,M,AGE_004,38,8968.69,64.25,277050,713
Dec-19,155,155. 가좌역1 번출구 뒤,정기,M,AGE_005,33,2194.45,18.19,78420,507
Dec-19,155,155. 가좌역1 번출구 뒤,정기,M,AGE_006,8,233.83,1.77,7570,42
Dec-19,156,156. 서울서부지방법원 앞,단체,\N,AGE_001,2,60.98,0.81,3500,44
Dec-19,156,156. 서울서부지방법원 앞,일일(비회원),\N,AGE_008,2,105.02,0.95,4080,48
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),\N,AGE_001,1,24.95,1.46,6300,52
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),\N,AGE_002,10,683.98,5.84,25150,343
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),\N,AGE_003,3,481.16,3.87,16680,83
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),\N,AGE_004,1,12.72,0.1,440,2
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),\N,AGE_008,2,30.93,0.33,1420,23
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),,AGE_002,1,31.5,0.23,970,66
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),,AGE_003,3,612.36,5.57,24030,130
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),F,AGE_001,1,143.89,1.3,5590,82
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),F,AGE_002,7,477.12,4.93,21280,172
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),F,AGE_003,1,0,0,0,4
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),M,AGE_002,10,506.55,3.86,16540,227
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),M,AGE_003,5,356.18,3.44,14780,87
Dec-19,156,156. 서울서부지방법원 앞,일일(회원),M,AGE_004,1,271.56,2.45,10550,54
Dec-19,156,156. 서울서부지방법원 앞,정기,\N,AGE_002,58,4539.68,37.46,161460,1044
Dec-19,156,156. 서울서부지방법원 앞,정기,\N,AGE_003,69,3089.09,25.7,110900,635
Dec-19,156,156. 서울서부지방법원 앞,정기,\N,AGE_004,21,1543.14,14.33,61760,562
Dec-19,156,156. 서울서부지방법원 앞,정기,\N,AGE_005,6,365.64,2.92,12560,72
Dec-19,156,156. 서울서부지방법원 앞,정기,\N,AGE_006,4,162.55,1.47,6360,104
Dec-19,156,156. 서울서부지방법원 앞,정기,,AGE_002,2,63.76,0.37,1610,16
Dec-19,156,156. 서울서부지방법원 앞,정기,,AGE_003,15,314.91,2.79,11980,272
Dec-19,156,156. 서울서부지방법원 앞,정기,,AGE_004,4,419.39,3.59,15470,133
Dec-19,156,156. 서울서부지방법원 앞,정기,,AGE_005,1,0,0,0,15
Dec-19,156,156. 서울서부지방법원 앞,정기,F,AGE_002,21,908.46,8.58,36960,246
Dec-19,156,156. 서울서부지방법원 앞,정기,F,AGE_003,15,1745.78,15.9,68550,441
Dec-19,156,156. 서울서부지방법원 앞,정기,F,AGE_004,22,2253.98,21.15,91190,731
Dec-19,156,156. 서울서부지방법원 앞,정기,F,AGE_005,3,133.24,1.22,5230,39
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_001,3,154.96,1.06,4590,42
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_002,30,1891.53,16.26,70010,356
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_003,36,1523.88,12.29,53070,352
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_004,29,7072.12,53.96,232630,482
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_005,24,1080.64,8.2,35350,242
Dec-19,156,156. 서울서부지방법원 앞,정기,M,AGE_006,6,224.5,1.54,6660,99
Dec-19,157,157. 애오개역 4번출구 앞,일일(비회원),\N,AGE_008,5,315.31,2.84,12250,146
Dec-19,157,157. 애오개역 4번출구 앞,일일(비회원),F,AGE_008,1,65.12,0.59,2530,25
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),\N,AGE_001,2,184.41,1.34,5760,63
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),\N,AGE_002,21,1161.94,10.23,44120,291
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),\N,AGE_003,1,25.95,0.21,910,5
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),\N,AGE_004,3,515.09,4.23,18250,74
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),\N,AGE_008,1,44.35,0.26,1120,7
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),,AGE_002,2,85.72,0.61,2640,34
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),,AGE_003,1,75.34,0.54,2320,15
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),F,AGE_002,6,804.57,7.46,32150,88
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),F,AGE_003,2,90.66,1.06,4570,32
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),F,AGE_005,1,11.78,0.14,620,6
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),M,AGE_001,1,27.24,0.2,860,4
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),M,AGE_002,13,1483.29,13.78,59350,84
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),M,AGE_003,8,718.99,6.15,26530,203
Dec-19,157,157. 애오개역 4번출구 앞,일일(회원),M,AGE_004,1,64.15,0.46,2000,32
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_002,94,9394.94,81.24,350210,948
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_003,42,3834.25,28.84,124420,625
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_004,49,3242.93,27,116210,832
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_005,10,428.69,3.46,14850,104
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_006,7,4450.44,33.3,143540,223
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_007,8,3081.08,28.65,123500,104
Dec-19,157,157. 애오개역 4번출구 앞,정기,\N,AGE_008,1,22.37,0.26,1130,6
Dec-19,157,157. 애오개역 4번출구 앞,정기,,AGE_002,8,441.43,3.71,16010,161
Dec-19,157,157. 애오개역 4번출구 앞,정기,,AGE_003,14,9251.2,60.93,262590,245
Dec-19,157,157. 애오개역 4번출구 앞,정기,,AGE_004,31,3730.61,29.02,125070,709
Dec-19,157,157. 애오개역 4번출구 앞,정기,,AGE_005,3,112.85,0.9,3860,57
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_001,1,286.31,2.8,12050,86
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_002,27,863.48,9.21,39730,468
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_003,11,804.81,8.07,34710,449
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_004,6,282.18,2.57,11100,59
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_005,4,111.98,0.96,4150,47
Dec-19,157,157. 애오개역 4번출구 앞,정기,F,AGE_006,5,5247.11,46.74,201460,129
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_002,37,3111.02,26.08,112410,468
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_003,75,6613.9,51.99,224150,1894
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_004,52,6743.84,56.33,242930,889
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_005,39,10795.83,88.46,381180,785
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_006,36,4735.12,32.64,140670,707
Dec-19,157,157. 애오개역 4번출구 앞,정기,M,AGE_008,1,4.1,0.03,150,2
Dec-19,158,158. 독립문 어린이 공원,일일(회원),\N,AGE_001,2,64.98,0.62,2690,19
Dec-19,158,158. 독립문 어린이 공원,일일(회원),\N,AGE_002,5,290.53,2.77,11930,95
Dec-19,158,158. 독립문 어린이 공원,일일(회원),\N,AGE_003,8,391.75,3.06,13190,94
Dec-19,158,158. 독립문 어린이 공원,일일(회원),\N,AGE_005,1,51.08,0.4,1720,9
Dec-19,158,158. 독립문 어린이 공원,일일(회원),,AGE_002,1,40.41,0.36,1570,14
Dec-19,158,158. 독립문 어린이 공원,일일(회원),F,AGE_002,3,162.53,1.77,7600,74
Dec-19,158,158. 독립문 어린이 공원,일일(회원),F,AGE_004,1,76.45,0.69,2970,16
Dec-19,158,158. 독립문 어린이 공원,일일(회원),M,AGE_001,1,57.66,0.42,1820,24
Dec-19,158,158. 독립문 어린이 공원,일일(회원),M,AGE_002,6,345.65,3.01,12980,199
Dec-19,158,158. 독립문 어린이 공원,일일(회원),M,AGE_003,3,118.95,1.13,4860,27
Dec-19,158,158. 독립문 어린이 공원,일일(회원),M,AGE_004,1,81.34,0.73,3160,55
Dec-19,158,158. 독립문 어린이 공원,일일(회원),M,AGE_005,1,0,0,0,16
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_001,2,91.95,0.93,4010,24
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_002,25,2165.19,15.96,68840,402
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_003,22,1160.84,11.44,49330,320
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_004,23,572.21,4.32,18630,84
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_005,33,1262.15,11.21,48350,279
Dec-19,158,158. 독립문 어린이 공원,정기,\N,AGE_006,5,213.14,1.95,8410,66
Dec-19,158,158. 독립문 어린이 공원,정기,,AGE_001,1,0,0,0,20
Dec-19,158,158. 독립문 어린이 공원,정기,,AGE_002,18,354.32,2.96,12780,61
Dec-19,158,158. 독립문 어린이 공원,정기,,AGE_003,5,333.04,1.95,8410,56
Dec-19,158,158. 독립문 어린이 공원,정기,,AGE_005,9,1136.94,10.25,44170,284
Dec-19,158,158. 독립문 어린이 공원,정기,,AGE_006,1,29.58,0.39,1660,19
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_002,32,1729.57,18.66,80430,551
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_003,3,455.63,3.89,16760,85
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_004,2,143.31,1.19,5170,43
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_005,15,727.37,8.05,34630,322
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_006,6,1417.78,12.71,54820,319
Dec-19,158,158. 독립문 어린이 공원,정기,F,AGE_007,1,83.09,0.62,2690,28
Dec-19,158,158. 독립문 어린이 공원,정기,M,AGE_002,37,2625.31,21.94,94550,555
Dec-19,158,158. 독립문 어린이 공원,정기,M,AGE_003,34,1290.21,9.73,41850,347
Dec-19,158,158. 독립문 어린이 공원,정기,M,AGE_004,24,3246.68,24.92,107460,386
Dec-19,158,158. 독립문 어린이 공원,정기,M,AGE_005,20,1175.64,9.44,40690,284
Dec-19,158,158. 독립문 어린이 공원,정기,M,AGE_006,20,1783.85,13.54,58260,747
Dec-19,159,159. 이대역 4번 출구,일일(회원),\N,AGE_001,1,141.07,1.35,5840,64
Dec-19,159,159. 이대역 4번 출구,일일(회원),\N,AGE_002,7,441.49,4.03,17330,170
Dec-19,159,159. 이대역 4번 출구,일일(회원),\N,AGE_003,2,1394.94,13.17,56760,69
Dec-19,159,159. 이대역 4번 출구,일일(회원),\N,AGE_004,1,135.91,1.22,5280,38
Dec-19,159,159. 이대역 4번 출구,일일(회원),F,AGE_002,6,267.05,2.51,10840,124
Dec-19,159,159. 이대역 4번 출구,일일(회원),F,AGE_003,1,18.44,0.23,970,6
Dec-19,159,159. 이대역 4번 출구,일일(회원),M,AGE_002,2,79.41,0.69,2990,16
Dec-19,159,159. 이대역 4번 출구,일일(회원),M,AGE_005,1,53.59,0.46,1990,8
Dec-19,159,159. 이대역 4번 출구,정기,\N,AGE_002,33,1940.04,17.41,75150,492
Dec-19,159,159. 이대역 4번 출구,정기,\N,AGE_003,15,1124.89,9.88,42610,226
Dec-19,159,159. 이대역 4번 출구,정기,\N,AGE_004,3,160.44,1.51,6510,98
Dec-19,159,159. 이대역 4번 출구,정기,\N,AGE_005,16,930.86,8.41,36200,596
Dec-19,159,159. 이대역 4번 출구,정기,\N,AGE_008,8,191.12,1.73,7440,44
Dec-19,159,159. 이대역 4번 출구,정기,,AGE_002,6,523.36,4.66,20090,162
Dec-19,159,159. 이대역 4번 출구,정기,,AGE_003,1,113.95,0.76,3270,32
Dec-19,159,159. 이대역 4번 출구,정기,F,AGE_002,34,5300.64,54.25,233820,357
Dec-19,159,159. 이대역 4번 출구,정기,F,AGE_003,13,2180.24,20.04,86390,254
Dec-19,159,159. 이대역 4번 출구,정기,F,AGE_004,3,81.49,0.85,3670,32
Dec-19,159,159. 이대역 4번 출구,정기,F,AGE_005,1,20.99,0.25,1060,6
Dec-19,159,159. 이대역 4번 출구,정기,M,AGE_002,22,995.69,8.14,35100,258
Dec-19,159,159. 이대역 4번 출구,정기,M,AGE_003,18,862.82,7.37,31770,246
Dec-19,159,159. 이대역 4번 출구,정기,M,AGE_004,11,2477.89,20.75,89430,245
Dec-19,159,159. 이대역 4번 출구,정기,M,AGE_005,1,22.81,0.22,960,3
Dec-19,160,160. 북아현동 가구거리,단체,\N,AGE_002,1,61.4,0.53,2280,26
Dec-19,160,160. 북아현동 가구거리,단체,M,AGE_001,2,150.07,1.6,6890,82
Dec-19,160,160. 북아현동 가구거리,일일(비회원),\N,AGE_008,10,931.27,8.4,36180,287
Dec-19,160,160. 북아현동 가구거리,일일(회원),\N,AGE_001,2,577.75,5.09,21950,217
Dec-19,160,160. 북아현동 가구거리,일일(회원),\N,AGE_002,12,1393.08,12.12,52240,328
Dec-19,160,160. 북아현동 가구거리,일일(회원),\N,AGE_003,3,169.16,1.4,6060,58
Dec-19,160,160. 북아현동 가구거리,일일(회원),\N,AGE_004,1,69.09,0.55,2390,13
Dec-19,160,160. 북아현동 가구거리,일일(회원),,AGE_001,1,67.16,0.49,2120,13
Dec-19,160,160. 북아현동 가구거리,일일(회원),F,AGE_001,1,91.89,0.83,3570,34
Dec-19,160,160. 북아현동 가구거리,일일(회원),F,AGE_002,4,379.9,3.96,17040,122
Dec-19,160,160. 북아현동 가구거리,일일(회원),F,AGE_003,1,95.48,1.27,5480,28
Dec-19,160,160. 북아현동 가구거리,일일(회원),M,AGE_002,4,589.4,4.83,20810,136
Dec-19,160,160. 북아현동 가구거리,일일(회원),M,AGE_003,4,160.89,1.09,4710,42
Dec-19,160,160. 북아현동 가구거리,일일(회원),M,AGE_005,1,76.98,0.63,2700,19
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_001,3,102.52,0.72,3080,20
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_002,56,5491.16,36.32,156480,947
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_003,44,10582.6,57.69,248710,1465
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_004,17,1351.34,12.84,55330,341
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_005,16,2013.4,15.58,67190,632
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_006,1,13.13,0.12,510,7
Dec-19,160,160. 북아현동 가구거리,정기,\N,AGE_007,7,2152.12,19.4,83580,66
Dec-19,160,160. 북아현동 가구거리,정기,,AGE_002,9,354.46,3.15,13590,82
Dec-19,160,160. 북아현동 가구거리,정기,,AGE_003,4,472.32,3.54,15250,106
Dec-19,160,160. 북아현동 가구거리,정기,,AGE_005,2,42.63,0.36,1560,20
Dec-19,160,160. 북아현동 가구거리,정기,F,AGE_002,9,1011.14,9.33,40230,134
Dec-19,160,160. 북아현동 가구거리,정기,F,AGE_003,14,3536.34,39.14,168770,351
Dec-19,160,160. 북아현동 가구거리,정기,F,AGE_004,10,572.61,5.78,24850,147
Dec-19,160,160. 북아현동 가구거리,정기,F,AGE_005,23,4220.04,41.54,179110,217
Dec-19,160,160. 북아현동 가구거리,정기,F,AGE_006,1,232.43,2.09,9030,64
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_001,1,72.48,0.48,2080,11
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_002,68,3941.28,33.84,146090,893
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_003,29,2332.83,18.54,79920,445
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_004,45,5514.57,43.43,187280,1136
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_005,42,6139.34,51.4,221480,639
Dec-19,160,160. 북아현동 가구거리,정기,M,AGE_006,3,870.11,7.31,31510,60
Dec-19,161,161. 무악재역1번 출구,단체,\N,AGE_005,2,378.72,3.13,13470,77
Dec-19,161,161. 무악재역1번 출구,일일(비회원),\N,AGE_008,3,140.8,1.27,5470,138
Dec-19,161,161. 무악재역1번 출구,일일(회원),\N,AGE_001,3,21.62,0.21,910,85
Dec-19,161,161. 무악재역1번 출구,일일(회원),\N,AGE_002,5,185.02,1.5,6500,83
Dec-19,161,161. 무악재역1번 출구,일일(회원),\N,AGE_003,1,73.36,0.75,3250,22
Dec-19,161,161. 무악재역1번 출구,일일(회원),\N,AGE_004,1,160.02,1.04,4490,21
Dec-19,161,161. 무악재역1번 출구,일일(회원),\N,AGE_008,2,127.16,1.14,4940,28
Dec-19,161,161. 무악재역1번 출구,일일(회원),M,AGE_002,2,175.03,1.58,6800,34
Dec-19,161,161. 무악재역1번 출구,일일(회원),M,AGE_003,2,819.28,6.1,26280,139
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_001,7,721.21,6.68,28820,165
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_002,13,926.96,7.54,32490,194
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_003,27,4008.59,34.56,148880,635
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_004,8,358.03,2.81,12060,165
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_005,6,694.88,6.41,27680,233
Dec-19,161,161. 무악재역1번 출구,정기,\N,AGE_007,1,17.19,0.16,700,4
Dec-19,161,161. 무악재역1번 출구,정기,,AGE_003,1,84.94,0.77,3300,30
Dec-19,161,161. 무악재역1번 출구,정기,,AGE_004,1,38.1,0.34,1480,13
Dec-19,161,161. 무악재역1번 출구,정기,,AGE_005,1,106.63,0.92,3960,27
Dec-19,161,161. 무악재역1번 출구,정기,F,AGE_002,6,2073.25,24.71,106500,43
Dec-19,161,161. 무악재역1번 출구,정기,F,AGE_003,1,7.46,0.07,290,3
Dec-19,161,161. 무악재역1번 출구,정기,F,AGE_004,8,1811.54,19.16,82640,192
Dec-19,161,161. 무악재역1번 출구,정기,F,AGE_005,17,1086.63,10.31,44480,234
Dec-19,161,161. 무악재역1번 출구,정기,M,AGE_002,35,5382.63,41.88,180590,774
Dec-19,161,161. 무악재역1번 출구,정기,M,AGE_003,6,604.12,5.1,21950,111
Dec-19,161,161. 무악재역1번 출구,정기,M,AGE_004,6,481.36,3.71,16030,197
Dec-19,161,161. 무악재역1번 출구,정기,M,AGE_005,10,2424.2,19.43,83780,163
Dec-19,162,162. 봉원고가차도 밑,일일(비회원),\N,AGE_008,6,1027.03,9.25,39900,98
Dec-19,162,162. 봉원고가차도 밑,일일(회원),\N,AGE_001,11,296.25,2.71,11640,106
Dec-19,162,162. 봉원고가차도 밑,일일(회원),\N,AGE_002,49,3461.6,31.39,135350,558
Dec-19,162,162. 봉원고가차도 밑,일일(회원),\N,AGE_003,3,286.91,2.66,11500,91
Dec-19,162,162. 봉원고가차도 밑,일일(회원),\N,AGE_008,1,24.97,0.23,970,3
Dec-19,162,162. 봉원고가차도 밑,일일(회원),,AGE_001,1,16.57,0.22,930,13
Dec-19,162,162. 봉원고가차도 밑,일일(회원),,AGE_002,12,365.61,3.53,15230,137
Dec-19,162,162. 봉원고가차도 밑,일일(회원),F,AGE_001,1,66.86,0.71,3070,39
Dec-19,162,162. 봉원고가차도 밑,일일(회원),F,AGE_002,20,996.05,9.96,42910,283
Dec-19,162,162. 봉원고가차도 밑,일일(회원),F,AGE_005,1,26.93,0.32,1360,5
Dec-19,162,162. 봉원고가차도 밑,일일(회원),M,AGE_001,19,2119.64,18.04,77750,315
Dec-19,162,162. 봉원고가차도 밑,일일(회원),M,AGE_002,13,1600.32,10.11,43640,285
Dec-19,162,162. 봉원고가차도 밑,일일(회원),M,AGE_003,2,52.58,0.44,1910,10
Dec-19,162,162. 봉원고가차도 밑,일일(회원),M,AGE_005,1,29.34,0.26,1140,9
Dec-19,162,162. 봉원고가차도 밑,정기,\N,AGE_001,4,239.93,1.95,8380,52
Dec-19,162,162. 봉원고가차도 밑,정기,\N,AGE_002,173,8613.84,83.36,359010,1304
Dec-19,162,162. 봉원고가차도 밑,정기,\N,AGE_003,25,1706.58,15.89,68490,315
Dec-19,162,162. 봉원고가차도 밑,정기,\N,AGE_004,3,121.9,0.84,3580,30
Dec-19,162,162. 봉원고가차도 밑,정기,\N,AGE_005,9,584.95,5.73,24700,400
Dec-19,162,162. 봉원고가차도 밑,정기,,AGE_002,31,1340.69,10.98,47300,248
Dec-19,162,162. 봉원고가차도 밑,정기,,AGE_003,6,245.54,2.18,9440,44
Dec-19,162,162. 봉원고가차도 밑,정기,F,AGE_002,136,11101.87,116.51,502320,948
Dec-19,162,162. 봉원고가차도 밑,정기,F,AGE_003,18,604.52,5.91,25460,134
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_001,4,130.69,1.34,5790,25
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_002,70,3956.93,34.49,148680,443
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_003,57,2992.11,22.79,98290,512
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_004,36,10897.62,81.94,353200,1564
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_005,14,1583.82,13.26,57250,113
Dec-19,162,162. 봉원고가차도 밑,정기,M,AGE_006,3,61.54,0.52,2220,53
Dec-19,163,163. 명지전문대학교 정문 앞,단체,M,AGE_001,1,61.86,0.66,2840,17
Dec-19,163,163. 명지전문대학교 정문 앞,일일(비회원),\N,AGE_008,4,289.58,2.61,11250,126
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),\N,AGE_001,2,392.47,3.61,15580,141
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),\N,AGE_002,13,1183.02,10.67,46080,287
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),\N,AGE_004,1,203.55,1.53,6590,47
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),\N,AGE_008,1,101.67,0.92,3950,15
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),,AGE_002,2,1290.98,10.91,47040,63
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),F,AGE_002,4,132.87,1.23,5300,92
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),F,AGE_004,6,432.53,4.5,19400,200
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),M,AGE_001,10,3919.65,30.39,131020,572
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),M,AGE_002,8,856.57,6.36,27390,169
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),M,AGE_003,2,334.78,2.41,10420,61
Dec-19,163,163. 명지전문대학교 정문 앞,일일(회원),M,AGE_004,1,76.07,0.52,2260,12
Dec-19,163,163. 명지전문대학교 정문 앞,정기,\N,AGE_001,5,536.51,5.23,22580,119
Dec-19,163,163. 명지전문대학교 정문 앞,정기,\N,AGE_002,43,4391.32,38.93,167830,742
Dec-19,163,163. 명지전문대학교 정문 앞,정기,\N,AGE_003,17,1105.04,8.83,38150,257
Dec-19,163,163. 명지전문대학교 정문 앞,정기,\N,AGE_004,2,106.33,0.83,3580,13
